grid_id|epsg|zoom|x|y|data|geom
eu-grid|3035|3|38|48|"{""poblacion"": {""penc"": 2612, ""ue15"": 138, ""otros"": 271, ""total"": 24078, ""magreb"": 11, ""penc_h"": 1262, ""penc_m"": 1092, ""afil_ss"": 7558, ""america"": 36, ""edad65_"": 2370, ""hombres"": 11804, ""mujeres"": 12151, ""pencinc"": 388, ""pencjub"": 1249, ""pencjyv"": 39, ""pencotr"": 54, ""pencviu"": 363, ""edad0015"": 4956, ""edad1664"": 15871, ""afil_ss_a"": 5592, ""afil_ss_h"": 4026, ""afil_ss_m"": 3373, ""afil_ss_p"": 1405, ""espanyoles"": 23313, ""pencinc_mi"": 32893.4400000000, ""pencjub_mi"": 71052.7200000000, ""pencjyv_mi"": 4105.6900000000, ""pencotr_mi"": 3133.3800000000, ""pencviu_mi"": 20776.3200000000}}"|0103000020DB0B0000010000000500000000000000880C464100000000E08C3A4100000000880C46410000000068A03A41000000004C1646410000000068A03A41000000004C16464100000000E08C3A4100000000880C464100000000E08C3A41
eu-grid|3035|3|38|49|"{""poblacion"": {""penc"": 1415, ""ue15"": 5, ""otros"": 181, ""total"": 10189, ""magreb"": 11, ""penc_h"": 768, ""penc_m"": 617, ""afil_ss"": 3110, ""america"": 6, ""edad65_"": 1236, ""hombres"": 5084, ""mujeres"": 5084, ""pencinc"": 258, ""pencjub"": 689, ""pencjyv"": 38, ""pencotr"": 84, ""pencviu"": 235, ""edad0015"": 2012, ""edad1664"": 6795, ""afil_ss_a"": 2520, ""afil_ss_h"": 1712, ""afil_ss_m"": 1371, ""afil_ss_p"": 468, ""espanyoles"": 9902, ""pencinc_mi"": 14035.7500000000, ""pencjub_mi"": 17419.7300000000, ""pencjyv_mi"": 4649.9100000000, ""pencotr_mi"": 2831.2200000000, ""pencviu_mi"": 10390.4700000000}}"|0103000020DB0B0000010000000500000000000000880C46410000000068A03A4100000000880C464100000000F0B33A41000000004C16464100000000F0B33A41000000004C1646410000000068A03A4100000000880C46410000000068A03A41
eu-grid|3035|3|38|51|"{""poblacion"": {""penc"": 1104, ""ue15"": 0, ""otros"": 24, ""total"": 7340, ""magreb"": 8, ""penc_h"": 534, ""penc_m"": 464, ""afil_ss"": 2330, ""america"": 5, ""edad65_"": 1050, ""hombres"": 3688, ""mujeres"": 3636, ""pencinc"": 141, ""pencjub"": 543, ""pencjyv"": 19, ""pencotr"": 16, ""pencviu"": 215, ""edad0015"": 1369, ""edad1664"": 4855, ""afil_ss_a"": 1808, ""afil_ss_h"": 1318, ""afil_ss_m"": 996, ""afil_ss_p"": 346, ""espanyoles"": 7199, ""pencinc_mi"": 10237.1800000000, ""pencjub_mi"": 17216.4200000000, ""pencjyv_mi"": 2479.2000000000, ""pencotr_mi"": 1188.0000000000, ""pencviu_mi"": 8932.6500000000}}"|0103000020DB0B0000010000000500000000000000880C46410000000078C73A4100000000880C46410000000000DB3A41000000004C1646410000000000DB3A41000000004C1646410000000078C73A4100000000880C46410000000078C73A41
eu-grid|3035|3|38|53|"{""poblacion"": {""penc"": 156, ""ue15"": 0, ""otros"": 0, ""total"": 749, ""magreb"": 0, ""penc_h"": 73, ""penc_m"": 67, ""afil_ss"": 221, ""america"": 0, ""edad65_"": 128, ""hombres"": 375, ""mujeres"": 365, ""pencinc"": 17, ""pencjub"": 59, ""pencjyv"": 5, ""pencotr"": 6, ""pencviu"": 7, ""edad0015"": 85, ""edad1664"": 510, ""afil_ss_a"": 118, ""afil_ss_h"": 97, ""afil_ss_m"": 94, ""afil_ss_p"": 18, ""espanyoles"": 734, ""pencinc_mi"": 1425.0000000000, ""pencjub_mi"": 4662.3000000000, ""pencjyv_mi"": 896.1100000000, ""pencotr_mi"": 299.7500000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B0000010000000500000000000000880C46410000000088EE3A4100000000880C46410000000010023B41000000004C1646410000000010023B41000000004C1646410000000088EE3A4100000000880C46410000000088EE3A41
eu-grid|3035|3|38|54|"{""poblacion"": {""penc"": 8, ""ue15"": 0, ""otros"": 0, ""total"": 40, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""america"": 0, ""edad65_"": 6, ""hombres"": 6, ""mujeres"": 8, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 30, ""espanyoles"": 40, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000880C46410000000010023B4100000000880C46410000000098153B41000000004C1646410000000098153B41000000004C1646410000000010023B4100000000880C46410000000010023B41
eu-grid|3035|3|38|59|"{""poblacion"": {""penc"": 105, ""ue15"": 6, ""otros"": 0, ""total"": 354, ""magreb"": 0, ""penc_h"": 61, ""penc_m"": 44, ""afil_ss"": 124, ""america"": 0, ""edad65_"": 96, ""hombres"": 182, ""mujeres"": 172, ""pencjub"": 58, ""pencjyv"": 0, ""pencotr"": 5, ""pencviu"": 26, ""edad0015"": 35, ""edad1664"": 223, ""afil_ss_a"": 63, ""afil_ss_h"": 75, ""afil_ss_m"": 49, ""afil_ss_p"": 6, ""espanyoles"": 345, ""pencjub_mi"": 1884.8700000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 193.8000000000, ""pencviu_mi"": 1903.5000000000}}"|0103000020DB0B0000010000000500000000000000880C464100000000B8633B4100000000880C46410000000040773B41000000004C1646410000000040773B41000000004C16464100000000B8633B4100000000880C464100000000B8633B41
eu-grid|3035|3|38|61|"{""poblacion"": {""penc"": 0, ""otros"": 5, ""total"": 7, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""america"": 0, ""edad65_"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 7, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000880C464100000000C88A3B4100000000880C464100000000509E3B41000000004C16464100000000509E3B41000000004C16464100000000C88A3B4100000000880C464100000000C88A3B41
eu-grid|3035|3|39|48|"{""poblacion"": {""penc"": 3907, ""ue15"": 72, ""otros"": 147, ""total"": 31210, ""magreb"": 31, ""penc_h"": 2038, ""penc_m"": 1689, ""afil_ss"": 10155, ""america"": 93, ""edad65_"": 3658, ""hombres"": 15253, ""mujeres"": 15906, ""pencinc"": 443, ""pencjub"": 2049, ""pencjyv"": 84, ""pencotr"": 134, ""pencviu"": 595, ""edad0015"": 5800, ""edad1664"": 21204, ""afil_ss_a"": 7946, ""afil_ss_h"": 5345, ""afil_ss_m"": 4710, ""afil_ss_p"": 1835, ""espanyoles"": 30470, ""pencinc_mi"": 41471.5900000000, ""pencjub_mi"": 121200.0500000000, ""pencjyv_mi"": 11182.4300000000, ""pencotr_mi"": 7027.6100000000, ""pencviu_mi"": 31602.8500000000}}"|0103000020DB0B00000100000005000000000000004C16464100000000E08C3A41000000004C1646410000000068A03A4100000000102046410000000068A03A41000000001020464100000000E08C3A41000000004C16464100000000E08C3A41
eu-grid|3035|3|39|51|"{""poblacion"": {""penc"": 5, ""total"": 92, ""magreb"": 0, ""afil_ss"": 32, ""hombres"": 45, ""mujeres"": 47, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 65, ""afil_ss_a"": 26, ""afil_ss_h"": 18, ""afil_ss_m"": 14, ""afil_ss_p"": 6, ""espanyoles"": 87, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000004C1646410000000078C73A41000000004C1646410000000000DB3A4100000000102046410000000000DB3A4100000000102046410000000078C73A41000000004C1646410000000078C73A41
eu-grid|3035|3|39|52|"{""poblacion"": {""penc"": 168, ""ue15"": 25, ""otros"": 34, ""total"": 1696, ""magreb"": 0, ""penc_h"": 70, ""penc_m"": 57, ""afil_ss"": 550, ""america"": 7, ""edad65_"": 120, ""hombres"": 822, ""mujeres"": 826, ""pencinc"": 0, ""pencjub"": 75, ""pencjyv"": 5, ""pencotr"": 6, ""pencviu"": 8, ""edad0015"": 234, ""edad1664"": 1114, ""afil_ss_a"": 309, ""afil_ss_h"": 270, ""afil_ss_m"": 223, ""afil_ss_p"": 89, ""espanyoles"": 1582, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 7211.2800000000, ""pencjyv_mi"": 962.2600000000, ""pencotr_mi"": 193.8000000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B00000100000005000000000000004C1646410000000000DB3A41000000004C1646410000000088EE3A4100000000102046410000000088EE3A4100000000102046410000000000DB3A41000000004C1646410000000000DB3A41
eu-grid|3035|3|39|53|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 19, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 0, ""america"": 0, ""hombres"": 6, ""mujeres"": 5, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 14, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 19, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000004C1646410000000088EE3A41000000004C1646410000000010023B4100000000102046410000000010023B4100000000102046410000000088EE3A41000000004C1646410000000088EE3A41
eu-grid|3035|3|39|55|"{""poblacion"": {""penc"": 297, ""ue15"": 5, ""otros"": 0, ""total"": 1379, ""magreb"": 0, ""penc_h"": 163, ""penc_m"": 120, ""afil_ss"": 408, ""america"": 0, ""edad65_"": 282, ""hombres"": 712, ""mujeres"": 656, ""pencinc"": 50, ""pencjub"": 134, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 67, ""edad0015"": 192, ""edad1664"": 874, ""afil_ss_a"": 263, ""afil_ss_h"": 228, ""afil_ss_m"": 155, ""afil_ss_p"": 70, ""espanyoles"": 1363, ""pencinc_mi"": 4347.2300000000, ""pencjub_mi"": 4673.9500000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 3807.0000000000}}"|0103000020DB0B00000100000005000000000000004C1646410000000098153B41000000004C1646410000000020293B4100000000102046410000000020293B4100000000102046410000000098153B41000000004C1646410000000098153B41
eu-grid|3035|3|39|57|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000004C16464100000000A83C3B41000000004C1646410000000030503B4100000000102046410000000030503B41000000001020464100000000A83C3B41000000004C16464100000000A83C3B41
eu-grid|3035|3|39|58|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000004C1646410000000030503B41000000004C16464100000000B8633B41000000001020464100000000B8633B4100000000102046410000000030503B41000000004C1646410000000030503B41
eu-grid|3035|3|39|59|"{""poblacion"": {""penc"": 295, ""ue15"": 0, ""otros"": 0, ""total"": 1701, ""magreb"": 0, ""penc_h"": 139, ""penc_m"": 140, ""afil_ss"": 583, ""america"": 0, ""edad65_"": 277, ""hombres"": 864, ""mujeres"": 837, ""pencinc"": 22, ""pencjub"": 130, ""pencjyv"": 5, ""pencotr"": 5, ""pencviu"": 76, ""edad0015"": 262, ""edad1664"": 1114, ""afil_ss_a"": 428, ""afil_ss_h"": 354, ""afil_ss_m"": 229, ""afil_ss_p"": 132, ""espanyoles"": 1683, ""pencinc_mi"": 1805.6000000000, ""pencjub_mi"": 6757.4300000000, ""pencjyv_mi"": 1079.3900000000, ""pencotr_mi"": 193.8000000000, ""pencviu_mi"": 4441.5000000000}}"|0103000020DB0B00000100000005000000000000004C16464100000000B8633B41000000004C1646410000000040773B4100000000102046410000000040773B41000000001020464100000000B8633B41000000004C16464100000000B8633B41
eu-grid|3035|3|40|48|"{""poblacion"": {""penc"": 4812, ""ue15"": 45, ""otros"": 462, ""total"": 31098, ""magreb"": 164, ""penc_h"": 2525, ""penc_m"": 2204, ""afil_ss"": 9540, ""america"": 99, ""edad65_"": 4770, ""hombres"": 15204, ""mujeres"": 15865, ""pencinc"": 625, ""pencjub"": 2432, ""pencjyv"": 214, ""pencotr"": 208, ""pencviu"": 1044, ""edad0015"": 5674, ""edad1664"": 20495, ""afil_ss_a"": 7823, ""afil_ss_h"": 5188, ""afil_ss_m"": 4327, ""afil_ss_p"": 1451, ""espanyoles"": 30073, ""pencinc_mi"": 27483.8600000000, ""pencjub_mi"": 49147.8900000000, ""pencjyv_mi"": 16206.2400000000, ""pencotr_mi"": 8876.0900000000, ""pencviu_mi"": 26294.8000000000}}"|0103000020DB0B00000100000005000000000000001020464100000000E08C3A4100000000102046410000000068A03A4100000000D42946410000000068A03A4100000000D429464100000000E08C3A41000000001020464100000000E08C3A41
eu-grid|3035|3|40|49|"{""poblacion"": {""penc"": 1854, ""ue15"": 16, ""otros"": 317, ""total"": 11814, ""magreb"": 14, ""penc_h"": 1001, ""penc_m"": 835, ""afil_ss"": 3523, ""america"": 7, ""edad65_"": 1689, ""hombres"": 5815, ""mujeres"": 5992, ""pencinc"": 300, ""pencjub"": 852, ""pencjyv"": 60, ""pencotr"": 69, ""pencviu"": 464, ""edad0015"": 2123, ""edad1664"": 7853, ""afil_ss_a"": 2936, ""afil_ss_h"": 1971, ""afil_ss_m"": 1516, ""afil_ss_p"": 520, ""espanyoles"": 11362, ""pencinc_mi"": 11631.1600000000, ""pencjub_mi"": 19541.5500000000, ""pencjyv_mi"": 4050.8700000000, ""pencotr_mi"": 2259.4600000000, ""pencviu_mi"": 11425.6300000000}}"|0103000020DB0B0000010000000500000000000000102046410000000068A03A41000000001020464100000000F0B33A4100000000D429464100000000F0B33A4100000000D42946410000000068A03A4100000000102046410000000068A03A41
eu-grid|3035|3|40|50|"{""poblacion"": {""penc"": 215, ""ue15"": 6, ""otros"": 14, ""total"": 1538, ""magreb"": 10, ""penc_h"": 108, ""penc_m"": 92, ""afil_ss"": 475, ""america"": 0, ""edad65_"": 171, ""hombres"": 747, ""mujeres"": 791, ""pencinc"": 46, ""pencjub"": 102, ""pencjyv"": 9, ""pencotr"": 5, ""pencviu"": 22, ""edad0015"": 339, ""edad1664"": 997, ""afil_ss_a"": 395, ""afil_ss_h"": 251, ""afil_ss_m"": 217, ""afil_ss_p"": 73, ""espanyoles"": 1494, ""pencinc_mi"": 3957.3700000000, ""pencjub_mi"": 4156.0500000000, ""pencjyv_mi"": 929.9800000000, ""pencotr_mi"": 193.8000000000, ""pencviu_mi"": 1269.0000000000}}"|0103000020DB0B00000100000005000000000000001020464100000000F0B33A4100000000102046410000000078C73A4100000000D42946410000000078C73A4100000000D429464100000000F0B33A41000000001020464100000000F0B33A41
eu-grid|3035|3|40|51|"{""poblacion"": {""penc"": 1541, ""ue15"": 0, ""otros"": 172, ""total"": 9054, ""magreb"": 35, ""penc_h"": 774, ""penc_m"": 723, ""afil_ss"": 2727, ""america"": 7, ""edad65_"": 1091, ""hombres"": 4594, ""mujeres"": 4449, ""pencinc"": 374, ""pencjub"": 678, ""pencjyv"": 120, ""pencotr"": 51, ""pencviu"": 173, ""edad0015"": 1710, ""edad1664"": 6108, ""afil_ss_a"": 2283, ""afil_ss_h"": 1475, ""afil_ss_m"": 1237, ""afil_ss_p"": 368, ""espanyoles"": 8768, ""pencinc_mi"": 12885.4500000000, ""pencjub_mi"": 15253.7200000000, ""pencjyv_mi"": 7415.7900000000, ""pencotr_mi"": 2424.4300000000, ""pencviu_mi"": 8144.9500000000}}"|0103000020DB0B0000010000000500000000000000102046410000000078C73A4100000000102046410000000000DB3A4100000000D42946410000000000DB3A4100000000D42946410000000078C73A4100000000102046410000000078C73A41
eu-grid|3035|3|40|52|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 132, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 40, ""america"": 0, ""edad65_"": 0, ""hombres"": 66, ""mujeres"": 58, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 33, ""edad1664"": 92, ""afil_ss_a"": 16, ""afil_ss_h"": 7, ""afil_ss_m"": 6, ""afil_ss_p"": 5, ""espanyoles"": 115, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000102046410000000000DB3A4100000000102046410000000088EE3A4100000000D42946410000000088EE3A4100000000D42946410000000000DB3A4100000000102046410000000000DB3A41
eu-grid|3035|3|40|55|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 23, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 0, ""america"": 0, ""edad65_"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 12, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 23, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000102046410000000098153B4100000000102046410000000020293B4100000000D42946410000000020293B4100000000D42946410000000098153B4100000000102046410000000098153B41
eu-grid|3035|3|40|60|"{""poblacion"": {""penc"": 307, ""ue15"": 10, ""otros"": 0, ""total"": 1571, ""magreb"": 6, ""penc_h"": 152, ""penc_m"": 127, ""afil_ss"": 427, ""america"": 0, ""edad65_"": 323, ""hombres"": 764, ""mujeres"": 800, ""pencinc"": 25, ""pencjub"": 129, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 88, ""edad0015"": 246, ""edad1664"": 1000, ""afil_ss_a"": 248, ""afil_ss_h"": 248, ""afil_ss_m"": 158, ""afil_ss_p"": 135, ""espanyoles"": 1544, ""pencinc_mi"": 2110.2500000000, ""pencjub_mi"": 5042.2500000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 5710.5000000000}}"|0103000020DB0B0000010000000500000000000000102046410000000040773B41000000001020464100000000C88A3B4100000000D429464100000000C88A3B4100000000D42946410000000040773B4100000000102046410000000040773B41
eu-grid|3035|3|41|48|"{""poblacion"": {""penc"": 26832, ""ue15"": 668, ""otros"": 3401, ""total"": 151215, ""magreb"": 732, ""penc_h"": 13403, ""penc_m"": 13396, ""afil_ss"": 47178, ""america"": 2094, ""edad65_"": 27082, ""hombres"": 72245, ""mujeres"": 78895, ""pencinc"": 3587, ""pencjub"": 14005, ""pencjyv"": 1621, ""pencotr"": 1433, ""pencviu"": 5915, ""edad0015"": 22402, ""edad1664"": 101618, ""afil_ss_a"": 41107, ""afil_ss_h"": 24677, ""afil_ss_m"": 22476, ""afil_ss_p"": 5903, ""espanyoles"": 143616, ""pencinc_mi"": 89031.7800000000, ""pencjub_mi"": 123617.1000000000, ""pencjyv_mi"": 84267.7200000000, ""pencotr_mi"": 33837.5200000000, ""pencviu_mi"": 71688.4900000000}}"|0103000020DB0B0000010000000500000000000000D429464100000000E08C3A4100000000D42946410000000068A03A4100000000983346410000000068A03A41000000009833464100000000E08C3A4100000000D429464100000000E08C3A41
eu-grid|3035|3|58|63|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000D8CF464100000000D8B13B4100000000D8CF46410000000060C53B41000000009CD946410000000060C53B41000000009CD9464100000000D8B13B4100000000D8CF464100000000D8B13B41
eu-grid|3035|3|41|49|"{""poblacion"": {""penc"": 2342, ""ue15"": 0, ""otros"": 248, ""total"": 17736, ""magreb"": 39, ""penc_h"": 1271, ""penc_m"": 987, ""afil_ss"": 5577, ""america"": 23, ""edad65_"": 1889, ""hombres"": 8807, ""mujeres"": 8874, ""pencinc"": 525, ""pencjub"": 1015, ""pencjyv"": 50, ""pencotr"": 86, ""pencviu"": 430, ""edad0015"": 3803, ""edad1664"": 11927, ""afil_ss_a"": 4716, ""afil_ss_h"": 3111, ""afil_ss_m"": 2424, ""afil_ss_p"": 800, ""espanyoles"": 17305, ""pencinc_mi"": 19917.9900000000, ""pencjub_mi"": 27531.3300000000, ""pencjyv_mi"": 4703.2700000000, ""pencotr_mi"": 2333.4900000000, ""pencviu_mi"": 14030.7300000000}}"|0103000020DB0B0000010000000500000000000000D42946410000000068A03A4100000000D429464100000000F0B33A41000000009833464100000000F0B33A4100000000983346410000000068A03A4100000000D42946410000000068A03A41
eu-grid|3035|3|41|50|"{""poblacion"": {""penc"": 1485, ""ue15"": 5, ""otros"": 151, ""total"": 9621, ""magreb"": 15, ""penc_h"": 766, ""penc_m"": 667, ""afil_ss"": 3091, ""america"": 0, ""edad65_"": 1324, ""hombres"": 4830, ""mujeres"": 4773, ""pencinc"": 256, ""pencjub"": 747, ""pencjyv"": 50, ""pencotr"": 33, ""pencviu"": 251, ""edad0015"": 1889, ""edad1664"": 6326, ""afil_ss_a"": 2482, ""afil_ss_h"": 1657, ""afil_ss_m"": 1395, ""afil_ss_p"": 506, ""espanyoles"": 9396, ""pencinc_mi"": 10151.9500000000, ""pencjub_mi"": 16255.1800000000, ""pencjyv_mi"": 3890.0000000000, ""pencotr_mi"": 1807.1200000000, ""pencviu_mi"": 8842.0000000000}}"|0103000020DB0B0000010000000500000000000000D429464100000000F0B33A4100000000D42946410000000078C73A4100000000983346410000000078C73A41000000009833464100000000F0B33A4100000000D429464100000000F0B33A41
eu-grid|3035|3|41|51|"{""poblacion"": {""penc"": 105, ""ue15"": 0, ""otros"": 5, ""total"": 690, ""magreb"": 0, ""penc_h"": 53, ""penc_m"": 46, ""afil_ss"": 227, ""america"": 0, ""edad65_"": 82, ""hombres"": 349, ""mujeres"": 341, ""pencinc"": 24, ""pencjub"": 45, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 14, ""edad0015"": 106, ""edad1664"": 473, ""afil_ss_a"": 133, ""afil_ss_h"": 120, ""afil_ss_m"": 107, ""afil_ss_p"": 17, ""espanyoles"": 678, ""pencinc_mi"": 1093.0300000000, ""pencjub_mi"": 1838.3000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 634.5000000000}}"|0103000020DB0B0000010000000500000000000000D42946410000000078C73A4100000000D42946410000000000DB3A4100000000983346410000000000DB3A4100000000983346410000000078C73A4100000000D42946410000000078C73A41
eu-grid|3035|3|41|52|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""total"": 6, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""america"": 0, ""edad65_"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000D42946410000000000DB3A4100000000D42946410000000088EE3A4100000000983346410000000088EE3A4100000000983346410000000000DB3A4100000000D42946410000000000DB3A41
eu-grid|3035|3|41|53|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 19, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 5, ""america"": 0, ""hombres"": 7, ""mujeres"": 6, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 8, ""afil_ss_a"": 5, ""afil_ss_p"": 0, ""espanyoles"": 19, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000D42946410000000088EE3A4100000000D42946410000000010023B4100000000983346410000000010023B4100000000983346410000000088EE3A4100000000D42946410000000088EE3A41
eu-grid|3035|3|41|58|"{""poblacion"": {""penc"": 329, ""ue15"": 6, ""otros"": 0, ""total"": 1462, ""magreb"": 0, ""penc_h"": 167, ""penc_m"": 155, ""afil_ss"": 445, ""america"": 0, ""edad65_"": 293, ""hombres"": 749, ""mujeres"": 708, ""pencinc"": 36, ""pencjub"": 149, ""pencjyv"": 0, ""pencotr"": 9, ""pencviu"": 67, ""edad0015"": 195, ""edad1664"": 947, ""afil_ss_a"": 274, ""afil_ss_h"": 246, ""afil_ss_m"": 160, ""afil_ss_p"": 54, ""espanyoles"": 1442, ""pencinc_mi"": 2131.7200000000, ""pencjub_mi"": 4856.0700000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 441.3000000000, ""pencviu_mi"": 3807.0000000000}}"|0103000020DB0B0000010000000500000000000000D42946410000000030503B4100000000D429464100000000B8633B41000000009833464100000000B8633B4100000000983346410000000030503B4100000000D42946410000000030503B41
